deviceID	deviceTime	lastSeen	tzOffset	accuracy	point	key	x	y	day	rank
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474010445		-14400	165	[-70.85598, 42.58719]	1474010445nan	-70.85598	42.58719	17060	0
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474012830		-14400	165	[-70.85598, 42.58721]	1474012830nan	-70.85598	42.58721	17060	1
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474013354		-14400	5	[-70.85576, 42.58698]	1474013354nan	-70.85576	42.58698	17060	2
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474014700		-14400	65	[-70.85606, 42.586918]	1474014700nan	-70.85606	42.586918	17060	3
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474017719		-14400	165	[-70.855965, 42.58721]	1474017719nan	-70.855965	42.58721	17060	4
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474017795		-14400	5	[-70.85694, 42.5874]	1474017795nan	-70.85694	42.5874	17060	5
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474017856		-14400	5	[-70.86231, 42.590637]	1474017856nan	-70.86231	42.590637	17060	6
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474017872		-14400	5	[-70.86491, 42.589294]	1474017872nan	-70.86491	42.589294	17060	7
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474017934		-14400	5	[-70.87766, 42.58664]	1474017934nan	-70.87766	42.58664	17060	8
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474017940		-14400	5	[-70.87868, 42.58627]	1474017940nan	-70.87868	42.58627	17060	9
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474017971		-14400	5	[-70.88303, 42.583645]	1474017971nan	-70.88303	42.583645	17060	10
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018040	1474018040.0	-14400	5	[-70.88021, 42.576218]	14740180401474018040.0	-70.88021	42.576218	17060	11
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018049		-14400	5	[-70.88143, 42.575573]	1474018049nan	-70.88143	42.575573	17060	12
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018053		-14400	5	[-70.882256, 42.5755]	1474018053nan	-70.882256	42.5755	17060	13
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018064		-14400	5	[-70.88514, 42.575405]	1474018064nan	-70.88514	42.575405	17060	14
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018070		-14400	5	[-70.88691, 42.57537]	1474018070nan	-70.88691	42.57537	17060	15
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018071		-14400	5	[-70.88691, 42.57537]	1474018071nan	-70.88691	42.57537	17060	16
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018082		-14400	5	[-70.890335, 42.575047]	1474018082nan	-70.890335	42.575047	17060	17
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018095		-14400	5	[-70.89334, 42.57462]	1474018095nan	-70.89334	42.57462	17060	18
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018096		-14400	5	[-70.89384, 42.574535]	1474018096nan	-70.89384	42.574535	17060	19
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018105		-14400	5	[-70.89562, 42.574265]	1474018105nan	-70.89562	42.574265	17060	20
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018108		-14400	5	[-70.89661, 42.57413]	1474018108nan	-70.89661	42.57413	17060	21
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018132		-14400	5	[-70.90346, 42.573128]	1474018132nan	-70.90346	42.573128	17060	22
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018136		-14400	5	[-70.90477, 42.572887]	1474018136nan	-70.90477	42.572887	17060	23
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018142		-14400	5	[-70.90668, 42.572353]	1474018142nan	-70.90668	42.572353	17060	24
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018155		-14400	5	[-70.9106, 42.57068]	1474018155nan	-70.9106	42.57068	17060	25
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018157		-14400	5	[-70.910934, 42.57059]	1474018157nan	-70.910934	42.57059	17060	26
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018161		-14400	5	[-70.912636, 42.570118]	1474018161nan	-70.912636	42.570118	17060	27
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018167		-14400	5	[-70.91474, 42.56954]	1474018167nan	-70.91474	42.56954	17060	28
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018170		-14400	5	[-70.91546, 42.56934]	1474018170nan	-70.91546	42.56934	17060	29
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018178		-14400	5	[-70.91828, 42.568493]	1474018178nan	-70.91828	42.568493	17060	30
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018190		-14400	5	[-70.922104, 42.566242]	1474018190nan	-70.922104	42.566242	17060	31
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018200		-14400	5	[-70.92397, 42.56393]	1474018200nan	-70.92397	42.56393	17060	32
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018213		-14400	5	[-70.92627, 42.560574]	1474018213nan	-70.92627	42.560574	17060	33
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018214		-14400	5	[-70.9265, 42.560318]	1474018214nan	-70.9265	42.560318	17060	34
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018219		-14400	5	[-70.92774, 42.559147]	1474018219nan	-70.92774	42.559147	17060	35
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018231		-14400	5	[-70.93066, 42.55665]	1474018231nan	-70.93066	42.55665	17060	36
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018233		-14400	5	[-70.9309, 42.556435]	1474018233nan	-70.9309	42.556435	17060	37
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018235		-14400	5	[-70.931694, 42.555786]	1474018235nan	-70.931694	42.555786	17060	38
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018238		-14400	5	[-70.93248, 42.555122]	1474018238nan	-70.93248	42.555122	17060	39
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018240		-14400	5	[-70.93301, 42.554688]	1474018240nan	-70.93301	42.554688	17060	40
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018241		-14400	5	[-70.93326, 42.554474]	1474018241nan	-70.93326	42.554474	17060	41
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018245		-14400	5	[-70.93422, 42.55365]	1474018245nan	-70.93422	42.55365	17060	42
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018248		-14400	5	[-70.934685, 42.553246]	1474018248nan	-70.934685	42.553246	17060	43
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018250		-14400	5	[-70.93532, 42.55262]	1474018250nan	-70.93532	42.55262	17060	44
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018253		-14400	5	[-70.93582, 42.551945]	1474018253nan	-70.93582	42.551945	17060	45
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018254		-14400	5	[-70.93596, 42.55171]	1474018254nan	-70.93596	42.55171	17060	46
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018256		-14400	5	[-70.93617, 42.55121]	1474018256nan	-70.93617	42.55121	17060	47
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018258		-14400	5	[-70.936325, 42.55069]	1474018258nan	-70.936325	42.55069	17060	48
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018262		-14400	5	[-70.93651, 42.549603]	1474018262nan	-70.93651	42.549603	17060	49
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018271		-14400	5	[-70.93663, 42.547302]	1474018271nan	-70.93663	42.547302	17060	50
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018275		-14400	5	[-70.93642, 42.54587]	1474018275nan	-70.93642	42.54587	17060	51
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018284		-14400	5	[-70.93604, 42.543434]	1474018284nan	-70.93604	42.543434	17060	52
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018287		-14400	5	[-70.935974, 42.542652]	1474018287nan	-70.935974	42.542652	17060	53
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018297		-14400	5	[-70.937195, 42.54064]	1474018297nan	-70.937195	42.54064	17060	54
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018300		-14400	5	[-70.93815, 42.53995]	1474018300nan	-70.93815	42.53995	17060	55
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018304		-14400	5	[-70.93901, 42.539276]	1474018304nan	-70.93901	42.539276	17060	56
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018312		-14400	5	[-70.94106, 42.53817]	1474018312nan	-70.94106	42.53817	17060	57
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018313		-14400	5	[-70.94135, 42.53806]	1474018313nan	-70.94135	42.53806	17060	58
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018314		-14400	5	[-70.94135, 42.53806]	1474018314nan	-70.94135	42.53806	17060	59
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018319		-14400	5	[-70.94322, 42.537346]	1474018319nan	-70.94322	42.537346	17060	60
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018320		-14400	5	[-70.94354, 42.53722]	1474018320nan	-70.94354	42.53722	17060	61
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018321		-14400	5	[-70.94388, 42.537086]	1474018321nan	-70.94388	42.537086	17060	62
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018322		-14400	5	[-70.944214, 42.53696]	1474018322nan	-70.944214	42.53696	17060	63
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018325		-14400	5	[-70.94488, 42.536713]	1474018325nan	-70.94488	42.536713	17060	64
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018328		-14400	5	[-70.945915, 42.536316]	1474018328nan	-70.945915	42.536316	17060	65
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018330		-14400	5	[-70.946945, 42.535942]	1474018330nan	-70.946945	42.535942	17060	66
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018335		-14400	5	[-70.94861, 42.535305]	1474018335nan	-70.94861	42.535305	17060	67
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018340		-14400	5	[-70.95, 42.534523]	1474018340nan	-70.95	42.534523	17060	68
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018343		-14400	5	[-70.950554, 42.53389]	1474018343nan	-70.950554	42.53389	17060	69
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018350		-14400	5	[-70.951614, 42.532345]	1474018350nan	-70.951614	42.532345	17060	70
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018352		-14400	5	[-70.951935, 42.531876]	1474018352nan	-70.951935	42.531876	17060	71
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018354		-14400	5	[-70.95224, 42.531403]	1474018354nan	-70.95224	42.531403	17060	72
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018357		-14400	5	[-70.952736, 42.530674]	1474018357nan	-70.952736	42.530674	17060	73
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018358		-14400	5	[-70.9529, 42.53043]	1474018358nan	-70.9529	42.53043	17060	74
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018359		-14400	5	[-70.953064, 42.53018]	1474018359nan	-70.953064	42.53018	17060	75
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018361		-14400	5	[-70.9534, 42.529697]	1474018361nan	-70.9534	42.529697	17060	76
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018365		-14400	5	[-70.95421, 42.528828]	1474018365nan	-70.95421	42.528828	17060	77
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018380		-14400	5	[-70.95839, 42.52637]	1474018380nan	-70.95839	42.52637	17060	78
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018383		-14400	5	[-70.95908, 42.526176]	1474018383nan	-70.95908	42.526176	17060	79
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018388		-14400	5	[-70.96129, 42.525833]	1474018388nan	-70.96129	42.525833	17060	80
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018389		-14400	5	[-70.96167, 42.525806]	1474018389nan	-70.96167	42.525806	17060	81
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018395		-14400	5	[-70.964, 42.52582]	1474018395nan	-70.964	42.52582	17060	82
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018407		-14400	5	[-70.96854, 42.525913]	1474018407nan	-70.96854	42.525913	17060	83
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018409		-14400	5	[-70.96927, 42.52592]	1474018409nan	-70.96927	42.52592	17060	84
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018411		-14400	5	[-70.97, 42.52594]	1474018411nan	-70.97	42.52594	17060	85
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018413		-14400	5	[-70.97074, 42.52594]	1474018413nan	-70.97074	42.52594	17060	86
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018416		-14400	5	[-70.97149, 42.525913]	1474018416nan	-70.97149	42.525913	17060	87
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018420		-14400	5	[-70.97302, 42.525776]	1474018420nan	-70.97302	42.525776	17060	88
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018423		-14400	5	[-70.97419, 42.525597]	1474018423nan	-70.97419	42.525597	17060	89
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018424		-14400	5	[-70.974594, 42.52552]	1474018424nan	-70.974594	42.52552	17060	90
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018425		-14400	5	[-70.97539, 42.525345]	1474018425nan	-70.97539	42.525345	17060	91
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018427		-14400	5	[-70.97617, 42.525143]	1474018427nan	-70.97617	42.525143	17060	92
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018428		-14400	5	[-70.97658, 42.52504]	1474018428nan	-70.97658	42.52504	17060	93
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018435		-14400	5	[-70.97899, 42.52434]	1474018435nan	-70.97899	42.52434	17060	94
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018436		-14400	5	[-70.97939, 42.524216]	1474018436nan	-70.97939	42.524216	17060	95
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018439		-14400	5	[-70.980606, 42.52386]	1474018439nan	-70.980606	42.52386	17060	96
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018440		-14400	5	[-70.98101, 42.52374]	1474018440nan	-70.98101	42.52374	17060	97
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018441		-14400	5	[-70.98141, 42.523617]	1474018441nan	-70.98141	42.523617	17060	98
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018442		-14400	5	[-70.98222, 42.52338]	1474018442nan	-70.98222	42.52338	17060	99
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018443		-14400	5	[-70.98222, 42.52338]	1474018443nan	-70.98222	42.52338	17060	100
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018444		-14400	5	[-70.98263, 42.52326]	1474018444nan	-70.98263	42.52326	17060	101
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018445		-14400	5	[-70.98344, 42.523018]	1474018445nan	-70.98344	42.523018	17060	102
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018448		-14400	5	[-70.98462, 42.522667]	1474018448nan	-70.98462	42.522667	17060	103
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018449		-14400	5	[-70.985016, 42.522564]	1474018449nan	-70.985016	42.522564	17060	104
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018450		-14400	5	[-70.985016, 42.522564]	1474018450nan	-70.985016	42.522564	17060	105
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018452		-14400	5	[-70.9858, 42.52233]	1474018452nan	-70.9858	42.52233	17060	106
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018455		-14400	5	[-70.98736, 42.52188]	1474018455nan	-70.98736	42.52188	17060	107
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018456		-14400	5	[-70.98774, 42.52177]	1474018456nan	-70.98774	42.52177	17060	108
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018460		-14400	5	[-70.9889, 42.521442]	1474018460nan	-70.9889	42.521442	17060	109
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018462		-14400	5	[-70.98967, 42.521225]	1474018462nan	-70.98967	42.521225	17060	110
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018466		-14400	5	[-70.99119, 42.520794]	1474018466nan	-70.99119	42.520794	17060	111
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018467		-14400	5	[-70.991905, 42.52056]	1474018467nan	-70.991905	42.52056	17060	112
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018468		-14400	5	[-70.99224, 42.520424]	1474018468nan	-70.99224	42.520424	17060	113
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018472		-14400	5	[-70.99349, 42.519737]	1474018472nan	-70.99349	42.519737	17060	114
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018473		-14400	5	[-70.993774, 42.519554]	1474018473nan	-70.993774	42.519554	17060	115
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018475		-14400	5	[-70.99431, 42.519123]	1474018475nan	-70.99431	42.519123	17060	116
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018476		-14400	5	[-70.994545, 42.518925]	1474018476nan	-70.994545	42.518925	17060	117
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018477		-14400	5	[-70.994545, 42.518925]	1474018477nan	-70.994545	42.518925	17060	118
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018479		-14400	5	[-70.99532, 42.51833]	1474018479nan	-70.99532	42.51833	17060	119
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018481		-14400	5	[-70.99591, 42.51796]	1474018481nan	-70.99591	42.51796	17060	120
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018482		-14400	5	[-70.99591, 42.51796]	1474018482nan	-70.99591	42.51796	17060	121
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018485		-14400	5	[-70.99719, 42.517353]	1474018485nan	-70.99719	42.517353	17060	122
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018487		-14400	5	[-70.99754, 42.51722]	1474018487nan	-70.99754	42.51722	17060	123
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018491		-14400	5	[-70.99929, 42.516754]	1474018491nan	-70.99929	42.516754	17060	124
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018492		-14400	5	[-70.999664, 42.51669]	1474018492nan	-70.999664	42.51669	17060	125
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018493		-14400	5	[-71.00004, 42.516636]	1474018493nan	-71.00004	42.516636	17060	126
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018499		-14400	5	[-71.00194, 42.51649]	1474018499nan	-71.00194	42.51649	17060	127
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018505		-14400	5	[-71.00474, 42.516464]	1474018505nan	-71.00474	42.516464	17060	128
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018509		-14400	5	[-71.006325, 42.516415]	1474018509nan	-71.006325	42.516415	17060	129
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018513		-14400	5	[-71.007545, 42.51638]	1474018513nan	-71.007545	42.51638	17060	130
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018515		-14400	5	[-71.00879, 42.5163]	1474018515nan	-71.00879	42.5163	17060	131
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018517		-14400	5	[-71.0092, 42.51627]	1474018517nan	-71.0092	42.51627	17060	132
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018518		-14400	5	[-71.01003, 42.5162]	1474018518nan	-71.01003	42.5162	17060	133
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018519		-14400	5	[-71.01003, 42.5162]	1474018519nan	-71.01003	42.5162	17060	134
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018520		-14400	5	[-71.010826, 42.51611]	1474018520nan	-71.010826	42.51611	17060	135
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018522		-14400	5	[-71.01162, 42.516014]	1474018522nan	-71.01162	42.516014	17060	136
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018525		-14400	5	[-71.01241, 42.515926]	1474018525nan	-71.01241	42.515926	17060	137
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018526		-14400	5	[-71.01319, 42.515835]	1474018526nan	-71.01319	42.515835	17060	138
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018527		-14400	5	[-71.01357, 42.51579]	1474018527nan	-71.01357	42.51579	17060	139
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018528		-14400	5	[-71.01396, 42.515743]	1474018528nan	-71.01396	42.515743	17060	140
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018530		-14400	5	[-71.014725, 42.515636]	1474018530nan	-71.014725	42.515636	17060	141
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018531		-14400	5	[-71.01513, 42.515587]	1474018531nan	-71.01513	42.515587	17060	142
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018534		-14400	5	[-71.0163, 42.51545]	1474018534nan	-71.0163	42.51545	17060	143
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018541		-14400	5	[-71.01905, 42.51508]	1474018541nan	-71.01905	42.51508	17060	144
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018550		-14400	5	[-71.02262, 42.514614]	1474018550nan	-71.02262	42.514614	17060	145
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018558		-14400	5	[-71.02541, 42.51423]	1474018558nan	-71.02541	42.51423	17060	146
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018563		-14400	5	[-71.02781, 42.51392]	1474018563nan	-71.02781	42.51392	17060	147
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018567		-14400	5	[-71.0294, 42.513733]	1474018567nan	-71.0294	42.513733	17060	148
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018570		-14400	5	[-71.03018, 42.513638]	1474018570nan	-71.03018	42.513638	17060	149
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018571		-14400	5	[-71.03096, 42.513554]	1474018571nan	-71.03096	42.513554	17060	150
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018572		-14400	5	[-71.03135, 42.513508]	1474018572nan	-71.03135	42.513508	17060	151
367207a82a93d9a6bef166055f3aecc83fd73735c852c3d3f9e06e1ee57517bc	1474018579		-14400	5	[-71.03416, 42.51318]	1474018579nan	-71.03416	42.51318	17060	152
